Student_ID,Name,Age,Marks,Department,Email
5282,Student_5282,27,90,BCA,student5282@example.com
5283,Student_5283,,88,BCA,student5283@example.com
5284,Student_5284,23,90,BIT,student5284@example.com
5285,Student_5285,,,BCA,student5285@example.com
5286,Student_5286,19,87,BIT,student5286@example.com
5287,Student_5287,20,75,BSc CSIT,student5287@example.com
5288,Student_5288,,79,BIT,student5288@example.com
5289,Student_5289,,64,BIT,student5289@example.com
5290,Student_5290,27,75,BIT,student5290@example.com
5291,Student_5291,,52,BSc CSIT,student5291@example.com
5292,Student_5292,,99,MIT-AI,student5292@example.com
5293,Student_5293,,46,MIT-AI,student5293@example.com
5294,Student_5294,,40,BIT,student5294@example.com
5295,Student_5295,18,48,BCA,student5295@example.com
5296,Student_5296,,98,MIT-AI,student5296@example.com
5297,Student_5297,,67,BSc CSIT,student5297@example.com
5298,Student_5298,19,75,BIT,student5298@example.com
5299,Student_5299,,85,MIT-AI,student5299@example.com
5300,Student_5300,,69,BSc CSIT,student5300@example.com
5301,Student_5301,18,48,BIT,student5301@example.com
5302,Student_5302,,69,MIT-AI,student5302@example.com
5303,Student_5303,19,74,BIT,student5303@example.com
5304,Student_5304,18,86,MIT-AI,student5304@example.com
5305,Student_5305,,66,MIT-AI,student5305@example.com
5306,Student_5306,26,68,BCA,student5306@example.com
5307,Student_5307,,44,MIT-AI,student5307@example.com
5308,Student_5308,,40,BCA,student5308@example.com
5309,Student_5309,22,82,BSc CSIT,student5309@example.com
5310,Student_5310,29,90,MIT-AI,student5310@example.com
5311,Student_5311,,44,BIT,student5311@example.com
5312,Student_5312,29,,BCA,student5312@example.com
5313,Student_5313,29,68,MIT-AI,student5313@example.com
5314,Student_5314,25,95,BCA,student5314@example.com
5315,Student_5315,27,56,BIT,student5315@example.com
5316,Student_5316,,90,BIT,student5316@example.com
5317,Student_5317,,88,BIT,student5317@example.com
5318,Student_5318,22,76,BSc CSIT,student5318@example.com
5319,Student_5319,,63,BSc CSIT,student5319@example.com
5320,Student_5320,22,91,BIT,student5320@example.com
5321,Student_5321,,66,BSc CSIT,student5321@example.com
5322,Student_5322,,,BSc CSIT,student5322@example.com
5323,Student_5323,,93,BSc CSIT,student5323@example.com
5324,Student_5324,24,77,BSc CSIT,student5324@example.com
5325,Student_5325,,98,BSc CSIT,student5325@example.com
5326,Student_5326,18,,BSc CSIT,student5326@example.com
5327,Student_5327,,52,BIT,student5327@example.com
5328,Student_5328,,65,BSc CSIT,student5328@example.com
5329,Student_5329,,92,BSc CSIT,student5329@example.com
5330,Student_5330,21,50,BCA,student5330@example.com
5331,Student_5331,,94,BCA,student5331@example.com
5332,Student_5332,,63,BSc CSIT,student5332@example.com
5333,Student_5333,,94,MIT-AI,student5333@example.com
5334,Student_5334,,72,MIT-AI,student5334@example.com
5335,Student_5335,20,88,BSc CSIT,student5335@example.com
5336,Student_5336,24,97,BIT,student5336@example.com
5337,Student_5337,,45,BIT,student5337@example.com
5338,Student_5338,20,74,BCA,student5338@example.com
5339,Student_5339,28,55,BIT,student5339@example.com
5340,Student_5340,,52,BIT,student5340@example.com
5341,Student_5341,29,83,BIT,student5341@example.com
5342,Student_5342,28,96,BSc CSIT,student5342@example.com
5343,Student_5343,,50,BSc CSIT,student5343@example.com
5344,Student_5344,,62,MIT-AI,student5344@example.com
5345,Student_5345,25,41,BCA,student5345@example.com
5346,Student_5346,20,99,MIT-AI,student5346@example.com
5347,Student_5347,,69,BIT,student5347@example.com
5348,Student_5348,,58,BIT,student5348@example.com
5349,Student_5349,,79,MIT-AI,student5349@example.com
5350,Student_5350,21,,MIT-AI,student5350@example.com
5351,Student_5351,25,85,BSc CSIT,student5351@example.com
5352,Student_5352,19,86,BSc CSIT,student5352@example.com
5353,Student_5353,,88,BCA,student5353@example.com
5354,Student_5354,19,54,BSc CSIT,student5354@example.com
5355,Student_5355,19,92,BIT,student5355@example.com
5356,Student_5356,,81,BIT,student5356@example.com
5357,Student_5357,,72,MIT-AI,student5357@example.com
5358,Student_5358,21,83,BCA,student5358@example.com
5359,Student_5359,19,80,BSc CSIT,student5359@example.com
5360,Student_5360,26,94,BCA,student5360@example.com
5361,Student_5361,26,44,BIT,student5361@example.com
5362,Student_5362,,61,BIT,student5362@example.com
5363,Student_5363,28,66,BSc CSIT,student5363@example.com
5364,Student_5364,24,86,BSc CSIT,student5364@example.com
5365,Student_5365,23,74,BSc CSIT,student5365@example.com
5366,Student_5366,29,58,MIT-AI,student5366@example.com
5367,Student_5367,20,78,BIT,student5367@example.com
5368,Student_5368,,46,MIT-AI,student5368@example.com
5369,Student_5369,24,78,BIT,student5369@example.com
5370,Student_5370,,73,BSc CSIT,student5370@example.com
5371,Student_5371,,73,BIT,student5371@example.com
5372,Student_5372,,66,BIT,student5372@example.com
5373,Student_5373,,83,BCA,student5373@example.com
5374,Student_5374,23,44,BIT,student5374@example.com
5375,Student_5375,28,43,BIT,student5375@example.com
5376,Student_5376,20,46,BCA,student5376@example.com
5377,Student_5377,21,87,BSc CSIT,student5377@example.com
5378,Student_5378,,,BCA,student5378@example.com
5379,Student_5379,27,60,BSc CSIT,student5379@example.com
5380,Student_5380,,73,BSc CSIT,student5380@example.com
5381,Student_5381,,88,BSc CSIT,student5381@example.com
5382,Student_5382,18,48,BIT,student5382@example.com
5383,Student_5383,,59,BCA,student5383@example.com
5384,Student_5384,,79,BCA,student5384@example.com
5385,Student_5385,26,,BCA,student5385@example.com
5386,Student_5386,23,78,BCA,student5386@example.com
5387,Student_5387,,,MIT-AI,student5387@example.com
5388,Student_5388,20,67,BIT,student5388@example.com
5389,Student_5389,18,87,MIT-AI,student5389@example.com
5390,Student_5390,22,72,BIT,student5390@example.com
5391,Student_5391,,,BCA,student5391@example.com
5392,Student_5392,19,50,MIT-AI,student5392@example.com
5393,Student_5393,20,46,BSc CSIT,student5393@example.com
5394,Student_5394,26,57,BCA,student5394@example.com
5395,Student_5395,28,58,BCA,student5395@example.com
5396,Student_5396,,53,BSc CSIT,student5396@example.com
5397,Student_5397,,56,BCA,student5397@example.com
5398,Student_5398,,62,BIT,student5398@example.com
5399,Student_5399,,58,BCA,student5399@example.com
5400,Student_5400,22,93,BIT,student5400@example.com
5401,Student_5401,,99,BIT,student5401@example.com
5402,Student_5402,29,84,BCA,student5402@example.com
5403,Student_5403,29,94,BSc CSIT,student5403@example.com
5404,Student_5404,,42,BIT,student5404@example.com
5405,Student_5405,,73,MIT-AI,student5405@example.com
5406,Student_5406,25,64,BIT,student5406@example.com
5407,Student_5407,18,80,BSc CSIT,student5407@example.com
5408,Student_5408,,70,BCA,student5408@example.com
5409,Student_5409,,78,BSc CSIT,student5409@example.com
5410,Student_5410,21,53,BSc CSIT,student5410@example.com
5411,Student_5411,23,76,BCA,student5411@example.com
5412,Student_5412,,91,MIT-AI,student5412@example.com
5413,Student_5413,26,86,MIT-AI,student5413@example.com
5414,Student_5414,,59,BIT,student5414@example.com
5415,Student_5415,,71,BIT,student5415@example.com
5416,Student_5416,,72,MIT-AI,student5416@example.com
5417,Student_5417,,91,BCA,student5417@example.com
5418,Student_5418,,70,BSc CSIT,student5418@example.com
5419,Student_5419,27,46,BCA,student5419@example.com
5420,Student_5420,,44,BSc CSIT,student5420@example.com
5421,Student_5421,,96,BSc CSIT,student5421@example.com
5422,Student_5422,,43,MIT-AI,student5422@example.com
5423,Student_5423,27,50,MIT-AI,student5423@example.com
5424,Student_5424,,58,BCA,student5424@example.com
5425,Student_5425,,77,BSc CSIT,student5425@example.com
5426,Student_5426,25,59,BCA,student5426@example.com
5427,Student_5427,29,66,BIT,student5427@example.com
5428,Student_5428,,68,MIT-AI,student5428@example.com
5429,Student_5429,23,57,MIT-AI,student5429@example.com
5430,Student_5430,26,76,BSc CSIT,student5430@example.com
5431,Student_5431,20,91,MIT-AI,student5431@example.com
5432,Student_5432,,86,BCA,student5432@example.com
5433,Student_5433,22,92,BSc CSIT,student5433@example.com
5434,Student_5434,,,BSc CSIT,student5434@example.com
5435,Student_5435,21,64,BIT,student5435@example.com
5436,Student_5436,21,59,BCA,student5436@example.com
5437,Student_5437,,45,BSc CSIT,student5437@example.com
5438,Student_5438,28,75,MIT-AI,student5438@example.com
5439,Student_5439,,88,MIT-AI,student5439@example.com
5440,Student_5440,22,54,BSc CSIT,student5440@example.com
5441,Student_5441,,57,MIT-AI,student5441@example.com
5442,Student_5442,,77,BSc CSIT,student5442@example.com
5443,Student_5443,,95,BSc CSIT,student5443@example.com
5444,Student_5444,21,64,BSc CSIT,student5444@example.com
5445,Student_5445,,59,MIT-AI,student5445@example.com
5446,Student_5446,,61,MIT-AI,student5446@example.com
5447,Student_5447,,90,BCA,student5447@example.com
5448,Student_5448,19,51,BIT,student5448@example.com
5449,Student_5449,29,,MIT-AI,student5449@example.com
5450,Student_5450,,79,BSc CSIT,student5450@example.com
5451,Student_5451,,99,MIT-AI,student5451@example.com
5452,Student_5452,,86,MIT-AI,student5452@example.com
5453,Student_5453,,72,BSc CSIT,student5453@example.com
5454,Student_5454,,68,BCA,student5454@example.com
5455,Student_5455,22,41,BSc CSIT,student5455@example.com
5456,Student_5456,,65,BCA,student5456@example.com
5457,Student_5457,,,MIT-AI,student5457@example.com
5458,Student_5458,,71,BSc CSIT,student5458@example.com
5459,Student_5459,25,97,MIT-AI,student5459@example.com
5460,Student_5460,21,42,BSc CSIT,student5460@example.com
5461,Student_5461,25,69,MIT-AI,student5461@example.com
5462,Student_5462,,58,MIT-AI,student5462@example.com
5463,Student_5463,,49,MIT-AI,student5463@example.com
5464,Student_5464,,64,BSc CSIT,student5464@example.com
5465,Student_5465,,85,BCA,student5465@example.com
5466,Student_5466,28,58,MIT-AI,student5466@example.com
5467,Student_5467,24,,BSc CSIT,student5467@example.com
5468,Student_5468,18,99,BSc CSIT,student5468@example.com
5469,Student_5469,23,,MIT-AI,student5469@example.com
5470,Student_5470,,60,MIT-AI,student5470@example.com
5471,Student_5471,27,45,BCA,student5471@example.com
5472,Student_5472,,90,MIT-AI,student5472@example.com
5473,Student_5473,,53,BCA,student5473@example.com
5474,Student_5474,28,97,BIT,student5474@example.com
5475,Student_5475,,47,BSc CSIT,student5475@example.com
5476,Student_5476,,41,BCA,student5476@example.com
5477,Student_5477,,93,MIT-AI,student5477@example.com
5478,Student_5478,24,57,BCA,student5478@example.com
5479,Student_5479,26,96,MIT-AI,student5479@example.com
5480,Student_5480,,61,BCA,student5480@example.com
5481,Student_5481,25,96,BSc CSIT,student5481@example.com
5482,Student_5482,,,BCA,student5482@example.com
5483,Student_5483,,75,BIT,student5483@example.com
5484,Student_5484,24,67,BSc CSIT,student5484@example.com
5485,Student_5485,26,74,BCA,student5485@example.com
5486,Student_5486,20,41,BIT,student5486@example.com
5487,Student_5487,,95,BIT,student5487@example.com
5488,Student_5488,19,75,BCA,student5488@example.com
5489,Student_5489,29,57,BSc CSIT,student5489@example.com
5490,Student_5490,23,82,BCA,student5490@example.com
5491,Student_5491,,48,BSc CSIT,student5491@example.com
5492,Student_5492,27,67,BSc CSIT,student5492@example.com
5493,Student_5493,29,47,BCA,student5493@example.com
5494,Student_5494,,92,BIT,student5494@example.com
5495,Student_5495,,47,BSc CSIT,student5495@example.com
5496,Student_5496,,44,MIT-AI,student5496@example.com
5497,Student_5497,19,52,MIT-AI,student5497@example.com
5498,Student_5498,28,,BIT,student5498@example.com
5499,Student_5499,18,60,BIT,student5499@example.com
5500,Student_5500,19,68,BCA,student5500@example.com
5501,Student_5501,20,76,BSc CSIT,student5501@example.com
5502,Student_5502,,,BCA,student5502@example.com
5503,Student_5503,,91,MIT-AI,student5503@example.com
5504,Student_5504,22,87,MIT-AI,student5504@example.com
5505,Student_5505,,53,BSc CSIT,student5505@example.com
5506,Student_5506,,76,BSc CSIT,student5506@example.com
5507,Student_5507,27,94,MIT-AI,student5507@example.com
5508,Student_5508,,90,BCA,student5508@example.com
5509,Student_5509,,43,BSc CSIT,student5509@example.com
5510,Student_5510,,95,BCA,student5510@example.com
5511,Student_5511,,61,BSc CSIT,student5511@example.com
5512,Student_5512,26,,BIT,student5512@example.com
5513,Student_5513,18,50,BCA,student5513@example.com
5514,Student_5514,29,73,MIT-AI,student5514@example.com
5515,Student_5515,,,BIT,student5515@example.com
5516,Student_5516,27,55,BCA,student5516@example.com
5517,Student_5517,19,48,BSc CSIT,student5517@example.com
5518,Student_5518,28,55,MIT-AI,student5518@example.com
5519,Student_5519,,78,BSc CSIT,student5519@example.com
5520,Student_5520,18,55,BCA,student5520@example.com
5521,Student_5521,22,70,BIT,student5521@example.com
5522,Student_5522,22,70,BCA,student5522@example.com
5523,Student_5523,21,52,MIT-AI,student5523@example.com
5524,Student_5524,,44,BIT,student5524@example.com
5525,Student_5525,22,98,MIT-AI,student5525@example.com
5526,Student_5526,,86,BSc CSIT,student5526@example.com
5527,Student_5527,18,,BIT,student5527@example.com
5528,Student_5528,,57,BCA,student5528@example.com
5529,Student_5529,,98,BSc CSIT,student5529@example.com
5530,Student_5530,,59,BSc CSIT,student5530@example.com
5531,Student_5531,24,94,BCA,student5531@example.com
5532,Student_5532,,41,BSc CSIT,student5532@example.com
5533,Student_5533,19,79,MIT-AI,student5533@example.com
5534,Student_5534,24,69,BCA,student5534@example.com
5535,Student_5535,,49,BSc CSIT,student5535@example.com
5536,Student_5536,,,BIT,student5536@example.com
5537,Student_5537,,50,BCA,student5537@example.com
5538,Student_5538,28,92,BCA,student5538@example.com
5539,Student_5539,21,68,BSc CSIT,student5539@example.com
5540,Student_5540,,92,BCA,student5540@example.com
5541,Student_5541,,79,BCA,student5541@example.com
5542,Student_5542,28,,BCA,student5542@example.com
5543,Student_5543,23,87,BCA,student5543@example.com
5544,Student_5544,25,67,BCA,student5544@example.com
5545,Student_5545,28,56,BCA,student5545@example.com
5546,Student_5546,,77,MIT-AI,student5546@example.com
5547,Student_5547,,89,BSc CSIT,student5547@example.com
5548,Student_5548,,88,MIT-AI,student5548@example.com
5549,Student_5549,,83,BSc CSIT,student5549@example.com
5550,Student_5550,,54,BCA,student5550@example.com
5551,Student_5551,,70,BSc CSIT,student5551@example.com
5552,Student_5552,,46,MIT-AI,student5552@example.com
5553,Student_5553,22,99,BSc CSIT,student5553@example.com
5554,Student_5554,23,85,BCA,student5554@example.com
5555,Student_5555,21,69,BCA,student5555@example.com
5556,Student_5556,21,75,BCA,student5556@example.com
5557,Student_5557,,88,MIT-AI,student5557@example.com
5558,Student_5558,22,65,BIT,student5558@example.com
5559,Student_5559,,50,BCA,student5559@example.com
5560,Student_5560,25,98,BCA,student5560@example.com
5561,Student_5561,,45,BSc CSIT,student5561@example.com
5562,Student_5562,20,81,BIT,student5562@example.com
5563,Student_5563,,68,BSc CSIT,student5563@example.com
5564,Student_5564,,67,MIT-AI,student5564@example.com
5565,Student_5565,27,,BIT,student5565@example.com
5566,Student_5566,,68,BCA,student5566@example.com
5567,Student_5567,21,,BIT,student5567@example.com
5568,Student_5568,28,87,BCA,student5568@example.com
5569,Student_5569,25,51,MIT-AI,student5569@example.com
5570,Student_5570,19,90,BSc CSIT,student5570@example.com
5571,Student_5571,28,55,MIT-AI,student5571@example.com
5572,Student_5572,,85,MIT-AI,student5572@example.com
5573,Student_5573,24,,BCA,student5573@example.com
5574,Student_5574,22,97,BSc CSIT,student5574@example.com
5575,Student_5575,18,48,MIT-AI,student5575@example.com
5576,Student_5576,,61,BIT,student5576@example.com
5577,Student_5577,24,72,MIT-AI,student5577@example.com
5578,Student_5578,27,65,BCA,student5578@example.com
5579,Student_5579,23,93,BIT,student5579@example.com
5580,Student_5580,,79,BIT,student5580@example.com
5581,Student_5581,,46,BSc CSIT,student5581@example.com
5582,Student_5582,,85,BIT,student5582@example.com
5583,Student_5583,29,71,BIT,student5583@example.com
5584,Student_5584,28,79,BCA,student5584@example.com
5585,Student_5585,,82,BSc CSIT,student5585@example.com
5586,Student_5586,,99,MIT-AI,student5586@example.com
5587,Student_5587,,63,BIT,student5587@example.com
5588,Student_5588,,80,MIT-AI,student5588@example.com
5589,Student_5589,23,90,MIT-AI,student5589@example.com
5590,Student_5590,18,78,MIT-AI,student5590@example.com
5591,Student_5591,,77,BSc CSIT,student5591@example.com
5592,Student_5592,19,89,MIT-AI,student5592@example.com
5593,Student_5593,,76,BCA,student5593@example.com
5594,Student_5594,19,58,BSc CSIT,student5594@example.com
5595,Student_5595,,82,BSc CSIT,student5595@example.com
5596,Student_5596,,44,BSc CSIT,student5596@example.com
5597,Student_5597,,69,BSc CSIT,student5597@example.com
5598,Student_5598,27,98,BIT,student5598@example.com
5599,Student_5599,24,64,BIT,student5599@example.com
5600,Student_5600,18,69,MIT-AI,student5600@example.com
